Date,Open,High,Low,Close,Volume,No_of_Trades,Delivery_Pct
2021-08-11,30.50733757019043,32.254453022767514,28.939412770472565,30.731326827292982,2429024,16917,75.89596077120125
2021-08-12,31.358497619628906,31.716880804469707,30.50733732037487,30.641731249947302,964795,13862,72.29424108369484
2021-08-13,31.806474685668945,32.29925368891836,31.089710188183886,31.53768870488345,1566935,3757,73.72868159231587
2021-08-16,31.13450813293457,32.478443654555186,31.000114204361104,31.85127449728838,916110,4378,74.14224555833235
2021-08-17,30.372941970825195,31.13450690877907,30.28334664931796,31.089708306996975,480081,8032,63.702488773605715
2021-08-18,30.372941970825195,30.865719062200412,29.7905714399997,30.77612374069318,705990,4043,64.61657491161526
2021-08-20,29.163402557373047,30.910519923746257,28.984211901258558,29.790573617887954,582167,9452,48.608535788042275
2021-08-23,27.640275955200195,29.745774604929892,27.326691370271444,29.47698862444399,584973,4354,51.99232452840369
2021-08-24,28.805021286010742,29.029010562135152,27.595479571350364,27.729873513436456,492758,14935,50.64393260329027
2021-08-25,29.208202362060547,29.79057484143731,29.029009816529218,29.342594418637574,546987,3834,46.44789990991533
2021-08-26,29.65618133544922,29.969765942132376,28.98421351453222,28.98421351453222,524149,16752,45.66341258706815
2021-08-27,29.34259605407715,30.148959730825865,29.118608653278876,29.611383946326722,402217,14798,65.52970147428553
2021-08-30,29.61138153076172,30.014563336246297,29.47698947765732,29.65618013650127,329463,15450,54.17599875808454
2021-08-31,29.208202362060547,29.924966898014336,29.11860703032347,29.566585571066028,336905,6973,57.5672527993993
2021-09-01,29.34259605407715,29.924968565913037,29.118608653278876,29.34259605407715,444484,14873,66.44905777091917
2021-09-02,29.29779815673828,29.79057531216444,29.163404215980492,29.253001431190487,459407,3266,56.49547430383146
2021-09-03,29.61138153076172,29.83537079534522,29.387392266178217,29.47698947765732,371900,17678,76.1498447090031
2021-09-06,29.38739013671875,29.9697625588476,29.297794813789,29.7905719129881,293759,15594,68.72248997469916
2021-09-07,30.50733757019043,31.313699272171032,30.283348313087878,31.313699272171032,1968679,13604,68.9238669205173
2021-09-08,29.835369110107422,30.641730793472462,29.566583137023752,30.641730793472462,337425,16479,59.35408289697666
