Date,Open,High,Low,Close,Volume,No_of_Trades,Delivery_Pct
2021-08-10,3211.054931640625,3301.1395853638282,3194.1763823897923,3288.3825061100442,35518,9378,77.78805861997706
2021-08-11,3119.547607421875,3228.326343242664,3101.9330717759394,3211.6440078360865,31500,15791,76.81404186409458
2021-08-12,3141.136474609375,3158.849237260271,3111.5008446856177,3118.6153699947627,11337,7202,62.85532092484837
2021-08-13,3136.47509765625,3168.6622379863175,3120.8231905716893,3146.1411343499126,13890,14430,78.99026241675053
2021-08-16,3117.4873046875,3139.2233127565155,3101.4427258415026,3136.279370918982,11502,11000,48.39624347700261
2021-08-17,3058.01953125,3122.099378729498,3047.4704065132373,3117.4872511789113,22055,6576,46.42040340783602
2021-08-18,3046.53076171875,3074.6633647184794,3039.460812037753,3073.288738850559,12823,4282,73.887486217033
2021-08-20,3025.76220703125,3062.683398072514,2996.3530315816884,3028.3153573759646,19327,7652,58.43845053097662
2021-08-23,3035.287353515625,3074.3685349797765,3000.231759090769,3043.04461562958,20949,4171,46.892280224942915
2021-08-24,3029.73974609375,3083.304851249046,3020.607616899925,3050.50801018926,18065,13127,78.37185453430737
2021-08-25,3043.634033203125,3082.07704888767,3025.1242909950424,3030.279497528427,12918,10521,59.983148019505535
2021-08-26,3020.31298828125,3058.559664706403,3005.7310218640328,3043.0448992997835,8826,17660,52.6632033977003
2021-08-27,3001.1650390625,3042.9465700281403,2997.8754303324354,3042.9465700281403,15507,5343,62.14325156297991
2021-08-30,3051.096923828125,3096.0700154497204,3005.7802955812435,3020.460313201186,22094,7667,67.02728733448866
2021-08-31,3050.360107421875,3076.676256436744,3044.0757612686702,3053.6497159483984,8569,16937,77.74609329134073
2021-09-01,3090.816162109375,3129.357466932526,3053.846063694283,3053.846063694283,19729,12427,63.443232170435195
2021-09-02,3131.125,3163.82378539329,3094.3020974698175,3116.6904701546564,24215,11923,47.41425928766848
2021-09-03,3138.931640625,3191.3184564101302,3132.401807984097,3132.401807984097,28578,14641,56.85648308006534
2021-09-06,3160.190673828125,3185.426588683476,3144.184937411988,3144.184937411988,16498,5590,46.41105248876406
2021-09-07,3159.35595703125,3182.6279839633057,3133.972846203612,3170.6974591907,14956,9149,56.953410161806055
2021-09-08,3117.181396484375,3170.1572302012464,3093.1237671840545,3166.7204260154863,11194,3742,73.91491898737308
2021-09-09,3061.603759765625,3140.110391225713,3045.6963114929754,3140.110391225713,17859,10447,46.663312918615226
2021-09-13,3045.008544921875,3097.444262088825,3035.238249423676,3063.6654821529346,14264,4264,75.32976881374194
2021-09-14,3079.9658203125,3085.2682223191196,3045.008516044427,3045.008516044427,13880,9860,74.85902670511967
2021-09-15,3083.697021484375,3108.8348852428635,3074.9086701185047,3083.3043397544507,14790,15459,64.18850473976083
2021-09-16,3091.110595703125,3110.7986210333597,3079.1309267378024,3092.9272880130493,10897,13497,54.998271351564526
2021-09-17,3083.2060546875,3108.736600219234,3063.812659523971,3108.736600219234,10140,7981,50.868411548634036
2021-09-20,3061.1123046875,3107.656596787536,3048.9854394337526,3077.412671912237,9590,4789,50.25193246268456
2021-09-21,3042.357177734375,3127.491675555766,3029.3464195864585,3076.430586975264,20429,6654,71.79714592170242
2021-09-22,3041.17919921875,3078.2475893742335,3035.5330205857954,3044.075886396993,13502,16803,69.52077441405913
2021-09-23,3042.013427734375,3066.9058045255233,3035.188964744279,3051.882013078363,13452,6551,76.16581396046382
2021-09-24,3026.98974609375,3063.567162152662,3019.477969963887,3042.062683235162,9787,5364,64.84482497063036
2021-09-27,3062.830810546875,3091.896451485977,3046.677878222798,3083.3044407037614,12468,13002,71.03439244377384
2021-09-28,3052.07861328125,3083.3044837060365,3034.501909728898,3074.4669867782163,9613,4714,63.551148410803904
2021-09-29,3089.8837890625,3142.221463256358,3044.076187686455,3048.936763565935,49874,5446,52.632223253586204
2021-09-30,3033.81494140625,3101.667142797529,3031.261790555229,3101.5690922155504,18703,15822,69.90329742379066
2021-10-01,3041.915283203125,3087.526533560483,3024.387487100823,3035.188870983326,14420,4779,65.6836991371084
2021-10-04,3040.00048828125,3078.394596526435,3030.2793380799294,3060.081435888239,13542,8523,77.90523331749966
2021-10-05,3056.399169921875,3063.910946070384,3045.352299272635,3063.714605205329,7047,16796,50.099180492941315
2021-10-06,3036.8583984375,3096.1679645169465,3029.297476992467,3056.3992294057,18497,17139,69.47028657367302
2021-10-07,3046.874267578125,3066.856926008291,3025.4189327228746,3043.830384692027,17249,14603,58.54097180020003
2021-10-08,3072.011962890625,3079.5237389861804,3053.845997951045,3053.845997951045,12294,8722,65.83079325433208
2021-10-11,3089.8837890625,3102.943694965654,3063.665926674949,3082.3228666130335,18745,14984,69.16329064358067
2021-10-12,3106.134521484375,3139.275133228656,3083.3043222827587,3092.9274219357335,18605,12971,77.54365733997889
2021-10-13,3093.467529296875,3129.701168796034,3069.7534366845152,3121.6984206931843,15810,12011,61.36462163174496
2021-10-14,3094.056640625,3111.093466249237,3091.1599535451355,3093.123841698595,12946,15791,73.85777540709634
2021-10-18,3052.9130859375,3099.6045717690217,3045.990332689448,3094.0564442481686,15968,13664,64.11999392158408
2021-10-19,3026.793701171875,3063.665751998996,3024.3879859477265,3058.706886088531,14253,5121,55.227146389248446
2021-10-20,3006.418212890625,3074.8107635195583,2999.839235345522,3024.387837926091,18230,9218,68.04366867108703
2021-10-21,2998.660888671875,3024.338630549862,2985.3063532498313,3021.491088602082,12558,6224,63.15671269077045
2021-10-22,2985.011962890625,3033.912830116509,2975.2908115774653,2998.6611305851934,14393,11579,45.297490050716206
2021-10-25,2947.69775390625,2999.9373692603776,2945.8321561003604,2999.6427380982805,15081,14846,66.60420350979027
2021-10-26,2958.744873046875,2985.011878645382,2946.4705713653298,2950.7421242434893,11130,13994,59.583734004166644
2021-10-27,2977.696044921875,3063.6652903590434,2956.633393997141,2970.1842691894444,15256,9229,77.85157524684459
2021-10-28,2957.615478515625,2990.805235351165,2926.4387549290145,2971.755376942248,15763,8470,59.4894614392377
2021-10-29,2952.80419921875,2978.3836512396624,2923.2475859136116,2965.422037065204,12912,4280,69.54728195951824
2021-11-01,2987.564697265625,3018.054107200639,2931.9376641199447,2971.166279988007,19303,6153,73.52919376323186
2021-11-02,2964.882080078125,2998.7102479395394,2950.742180165987,2994.7333261728572,7025,7856,60.05200999999805
2021-11-03,2949.61279296875,2972.197506597174,2942.0516318376303,2965.4710938192115,6019,3221,69.97164442466564
2021-11-04,2995.2734375,2999.8393819100875,2950.742174350184,2973.8670070573903,4281,10273,61.01134481366489
2021-11-08,2951.38037109375,3004.994618167835,2940.1863035533174,2980.4460141471845,14659,12794,59.654802432753854
2021-11-09,2974.16162109375,2988.15432516761,2968.90812402216,2973.81784474983,9089,11972,61.71765425812231
2021-11-10,3028.953857421875,3042.9465612406993,2921.283779719481,2943.8684946551275,59029,8882,45.8747619813884
2021-11-11,3015.20654296875,3044.0266980839097,3004.7489342376657,3043.0447539877537,11182,12374,67.17334584756539
2021-11-12,3017.612060546875,3049.9670658805812,2981.280134253492,3014.5679383968977,13347,8141,54.65928791762412
2021-11-15,2987.417724609375,3033.2253209213104,2955.651737123064,3019.478103539343,10035,8512,62.47933094688352
2021-11-16,3006.025634765625,3016.5323890858062,2994.831327763529,2994.831327763529,7952,11628,62.689373696745726
2021-11-17,3039.3623046875,3063.665419796462,2994.929336660003,3013.586273511328,11807,11182,57.533799915387014
2021-11-18,3042.799072265625,3062.781729230192,3003.815942101923,3044.026502306878,20261,8158,54.18379594108364
2021-11-22,2947.649169921875,3054.68108326503,2927.1755383114155,3044.0268932456856,16606,6533,72.58363754702452
2021-11-23,2927.224609375,2962.427162748661,2904.787090014233,2962.427162748661,9433,17623,76.33781676697129
2021-11-24,2999.3974609375,3019.478170253345,2931.1031994166615,2944.850417102368,10111,14718,50.867977544241285
2021-11-25,2982.06591796875,3018.594429987725,2974.554141555744,2999.397375037055,6999,13334,46.64544525984756
2021-11-26,3123.4169921875,3212.9211011759985,2975.290628534008,2975.290628534008,216765,3307,68.86566049810156
2021-11-29,3190.385498046875,3288.530762033885,3152.089678483029,3221.6113680992694,117820,10865,57.623818946871594
2021-11-30,3080.506103515625,3191.3186006655687,3069.9012981055407,3191.3186006655687,33861,12310,74.79526365505897
2021-12-01,3047.75830078125,3173.643492867433,3034.2074235644704,3112.7629555661397,22582,10512,73.12192531215365
2021-12-02,3050.753173828125,3097.0517430218542,3023.0621579606122,3044.02676073803,17157,16832,74.42521015493325
2021-12-03,3037.202392578125,3067.789856871778,3024.387973510105,3067.789856871778,12951,7847,70.30514727547006
2021-12-06,3040.7373046875,3093.124121818264,3024.4863205318534,3043.044969369778,13163,8451,50.87587022891026
2021-12-07,3040.54052734375,3062.683413047278,3015.7464407200105,3038.6257844420657,10701,15010,69.40839950718134
2021-12-08,3021.73681640625,3063.322007810094,3015.599665396315,3053.6500016579125,9730,14806,63.87213106835534
2021-12-09,3034.0107421875,3076.577872474311,3025.369586690583,3051.882075765768,12420,13023,48.20498774808778
2021-12-10,3084.777099609375,3109.080213795379,3036.3672120923848,3042.0625352824586,17524,16741,51.83876402902042
2021-12-13,2997.38427734375,3111.1914993030723,2994.9294171657452,3098.033544641943,38616,14283,65.4901754922546
2021-12-14,2999.54443359375,3044.0265468866774,2992.4744843990807,3026.6461851944887,13228,7875,52.754540734211716
2021-12-15,3035.33642578125,3049.132788409823,2985.3555667049723,3025.3206438517786,12406,4329,53.89748228630499
2021-12-16,3032.881591796875,3048.9364739536686,3007.449335137391,3047.9545298396743,6028,17766,59.02371659705686
2021-12-17,3002.09765625,3052.471435039379,2994.929416585128,3039.067754630608,10537,8017,74.027355096226
2021-12-20,2935.571044921875,3001.803126809638,2918.337877945124,3001.803126809638,17055,10880,74.13268952721249
2021-12-21,2973.27734375,3044.026458250336,2926.4878071476064,2959.333786629661,23887,7170,47.54675108049454
2021-12-22,2974.210205078125,3002.883162814863,2956.3880166557933,2960.561278823289,7219,13636,58.13075746406015
2021-12-23,2988.0068359375,3063.076416566218,2967.680640437204,2992.671070544854,20121,4685,65.24568712123481
2021-12-24,2979.66015625,3021.049242931456,2970.3808326696358,3002.981328076745,7162,8937,67.16830738135985
2021-12-27,2967.435302734375,3020.9512603779963,2956.633916787956,2992.622074980084,7326,3846,58.73127884997815
2021-12-28,2968.26953125,2994.929215091369,2953.54037117578,2978.776284156459,8183,14068,69.8892770582626
2021-12-29,2963.55615234375,2993.358009057122,2946.077501107634,2970.380615232262,5585,11687,59.09527729877006
2021-12-30,2964.04736328125,2986.435736347293,2951.7239170781645,2963.752732109504,7082,6144,72.98897065170334
2021-12-31,3042.308349609375,3055.0244779325344,2960.610647313793,2970.331798144329,33386,6187,65.54072842171274
2022-01-03,3025.615234375,3065.9732324611828,3016.6794472421643,3043.0447420131845,9852,14717,50.28590933094054
2022-01-04,2997.187744140625,3042.0133922214663,2975.290344811534,3029.2972652619083,12251,15966,50.44217018273877
2022-01-05,2987.761474609375,3024.3880400539233,2985.110273299976,2994.9297149884633,12241,5521,61.41457087053769
2022-01-06,2964.1943359375,3005.43598436998,2956.7317052986964,3004.748671509257,9422,12081,77.50871381151626
2022-01-07,2959.481201171875,2979.954831370504,2947.108849459725,2971.559161442561,10897,12472,54.714390130215705
