Date,Open,High,Low,Close,Volume,No_of_Trades,Delivery_Pct
2021-08-10,3388.40673828125,3445.3270553289212,3376.9425192162157,3441.0892606729203,253258,5553,47.09111706335345
2021-08-11,3325.2412109375,3395.8117303443914,3296.7365097293864,3390.2356848101645,497724,5081,66.4092524353148
2021-08-12,3362.89111328125,3369.7161064346483,3333.1372448080083,3342.7726958237386,316454,5817,50.71339470238946
2021-08-13,3413.208984375,3443.7657138306213,3354.5489854930406,3372.3923311605568,581862,15432,70.45873717310816
2021-08-16,3344.244384765625,3416.1085024662866,3340.274283947186,3413.4320006362004,294567,12672,72.46792827104261
2021-08-17,3396.88232421875,3407.6329836877294,3338.0885865964533,3344.735189382196,319770,4359,77.17014915907379
2021-08-18,3419.721923828125,3440.2417717941316,3367.9315683336736,3399.1574239341185,493285,14286,75.4056182629537
2021-08-20,3346.9658203125,3412.540120670482,3324.0371629338606,3372.3925898390644,301943,17915,51.96337512762207
2021-08-23,3272.692626953125,3379.440354947687,3253.8678102073745,3379.440354947687,455643,9853,61.362356424307606
2021-08-24,3314.1787109375,3320.6469243177535,3259.7118498760915,3292.0975687083587,276602,13359,73.8371292918618
2021-08-25,3291.78515625,3354.504564145333,3283.1758284993534,3329.0777948213567,398715,4423,67.76689562424289
2021-08-26,3293.346435546875,3318.55016293093,3274.2541415745823,3291.785142700075,283891,16732,74.88347956480459
2021-08-27,3300.5283203125,3345.538117660457,3282.283542336682,3307.6210068832597,274822,6346,65.64840551750316
2021-08-30,3319.219482421875,3351.516116306053,3305.4801916927877,3316.9890639389514,561903,5192,66.90508409933065
2021-08-31,3325.865966796875,3335.813545097167,3306.0152443100037,3330.4158893524873,693952,5997,60.352294092836985
2021-09-01,3353.0322265625,3399.1572299254053,3327.8731536203945,3349.1958638162655,585605,3679,77.91005961521304
2021-09-02,3319.7099609375,3380.4219909033595,3316.185943570279,3380.4219909033595,474397,10336,60.47809991200109
2021-09-03,3352.318603515625,3398.7113027525675,3323.3231664925356,3324.215333785554,740269,5264,47.00698555777852
2021-09-06,3373.373779296875,3416.108504753481,3363.470635393216,3376.362408987239,779715,14681,58.75840277898059
2021-09-07,3364.09521484375,3390.8155820771053,3356.467140819871,3387.380868639952,450262,15177,52.82872790112596
2021-09-08,3323.635498046875,3363.2476385628343,3317.077981345346,3363.2476385628343,396710,10982,61.0667278669139
2021-09-09,3301.554443359375,3326.847255977085,3296.558219284272,3323.233934799045,479537,6449,76.11872233752709
2021-09-13,3300.61767578125,3318.8624540423616,3283.175760988143,3300.1269401888967,342427,15000,46.64342513758278
2021-09-14,3346.564208984375,3360.794233919265,3292.0973515163496,3316.542648518427,741880,13747,60.52167200388027
2021-09-15,3371.589599609375,3391.6633642705065,3352.809433996881,3356.8688388578785,510406,7565,70.92085332639809
2021-09-16,3402.280029296875,3420.569459112159,3372.437076405037,3388.451436021904,558125,14677,75.38827739616355
2021-09-17,3410.041748046875,3461.073673109438,3399.558782463856,3425.9223692588994,1304667,6929,63.89926281231482
2021-09-20,3368.868408203125,3402.190726480885,3332.244896633096,3402.190726480885,399648,17915,46.125718245435586
2021-09-21,3326.713623046875,3384.7491521132292,3297.4504907136143,3369.716045299059,354217,4193,53.42940298231043
2021-09-22,3352.006591796875,3363.471029780069,3320.6916473806073,3329.568669267697,245919,16400,61.72798134712721
2021-09-23,3389.522216796875,3408.079341591437,3352.006535455502,3352.006535455502,228970,10486,61.290638716829655
2021-09-24,3398.979248046875,3434.041468820145,3378.682440628635,3390.2359643653895,363519,15617,72.67877098199415
2021-09-27,3491.407470703125,3501.578308745723,3410.577242946535,3417.8929713400835,962801,6600,48.196911540023905
2021-09-28,3487.21435546875,3519.421682803496,3457.5051401895284,3505.325395603445,478682,12244,76.66404004908237
2021-09-29,3478.78369140625,3511.4815390859494,3434.8444474999196,3479.4528169479704,379896,3109,68.32956088457505
2021-09-30,3419.36474609375,3476.240408655617,3400.941579385693,3472.5380016694553,576711,11915,46.85738788031398
2021-10-01,3437.163818359375,3462.278240664755,3392.5998875863484,3408.079077327672,407091,5408,48.15066998406175
2021-10-04,3413.3876953125,3465.713442092518,3409.1945522491064,3440.5988000147827,237249,10414,68.39387087143264
2021-10-05,3447.33447265625,3456.166841865758,3408.0791111663757,3412.049212117836,287612,13249,53.80435622689749
2021-10-06,3363.515380859375,3465.177801371249,3354.549055910375,3458.040462954418,383507,13543,70.19572137357676
2021-10-07,3415.707275390625,3451.4830546408775,3376.8533445999396,3403.6183645042984,343916,5642,47.51151044596416
2021-10-08,3404.109130859375,3460.315673166429,3395.678193076175,3429.0898163291768,215542,17390,48.16604060917419
2021-10-11,3436.7177734375,3461.5198503424467,3417.313134493215,3430.3832984265255,239321,6928,64.1569044075277
2021-10-12,3549.710693359375,3563.762328526302,3441.981490412936,3443.765825037308,1353877,11503,61.57178235701481
2021-10-13,3539.8076171875,3613.2776838855552,3529.9493424495645,3564.1638288417344,648769,14408,75.23089064605458
2021-10-14,3538.24609375,3576.743242191102,3527.807780239745,3541.9040666876544,272066,13810,60.256866931871706
