Date,Open,High,Low,Close,Volume,No_of_Trades,Delivery_Pct
2021-08-10,100.05586242675781,102.08480522368389,99.33123999928421,102.08480522368389,11925263,14217,73.49072971763508
2021-08-11,102.22972106933594,102.60652705857379,100.02687615237832,100.25874587438578,31279965,7602,76.11979104684337
2021-08-12,108.40351104736328,108.8092948737971,102.20074802053571,102.60653184696953,58107755,17520,60.28681841669229
2021-08-13,107.09918212890625,108.5774164239216,106.43252721558592,106.78034358088853,26776843,8337,61.5940519432159
2021-08-16,104.75140380859375,106.83832564385973,104.57750151831074,106.66441155959299,21308655,7005,50.96619188712677
2021-08-17,106.2296371459961,106.51948608773141,104.92531690818714,104.95430651995412,15962459,9838,54.86169082698876
2021-08-18,104.69343566894531,107.82380660664464,104.4325763382969,106.49049675359267,25227527,13946,54.315475439865246
2021-08-20,103.53404998779297,104.37461907931574,102.63552525490493,102.7804497402725,18720467,17903,74.08433439263828
2021-08-23,101.82393646240234,104.28765248825104,100.98336744778138,104.0557709740803,13112745,9816,74.80088004949646
2021-08-24,102.3746566772461,103.93984823493567,101.70800166900712,102.7804523228627,11029463,12078,76.81587757044204
2021-08-25,101.73699951171875,102.8674058998101,101.47614012800108,102.72248139908115,12001351,7840,75.1504647762413
2021-08-26,100.34569549560547,101.67900526845645,99.47614872043734,101.67900526845645,12115246,4578,54.270458522340775
2021-08-27,101.0703353881836,101.36018436365529,99.56312307452777,100.75150859155573,8051699,10360,46.964027812704536
2021-08-30,101.73699951171875,102.22974045539995,100.17181962144058,101.5630853932496,14512401,8061,57.12011434707213
2021-08-31,101.6500244140625,102.63551792052908,101.41814289524778,101.73698145786602,43248333,10574,55.15628234079395
2021-09-01,101.82393646240234,103.07028928133431,101.24423857396737,103.07028928133431,11817591,15250,65.20603395106627
2021-09-02,101.88190460205078,102.08479650561942,100.98336815112481,101.67901269848215,13545023,9875,75.25412972001196
2021-09-03,101.7659683227539,102.49059067824493,101.09931339690543,102.02682765313722,12286475,13691,76.82718917099675
2021-09-06,100.92540740966797,102.22972775417713,100.28774204448263,101.85292174029979,13950485,15413,71.15529932354167
2021-09-07,100.28773498535156,100.95438991775036,99.96889642820925,100.92540030565242,12485031,7700,50.33865677334352
2021-09-08,101.96904754638672,102.41149352532861,100.4057420214266,101.02516519173372,25370295,10236,58.78900138273083
2021-09-09,102.35247802734375,102.73593351547673,101.40859590417112,101.7035598177946,5078350,8466,60.31522655415892
