Date,Open,High,Low,Close,Volume,No_of_Trades,Delivery_Pct
2021-08-11,1461.0999755859375,1466.7177057432823,1452.7821455937024,1458.7048011852285,4899639,14121,57.82974162994418
2021-08-12,1471.5950927734375,1477.6048241977232,1458.0079432401938,1462.4934728122273,5659579,16109,56.65775640527307
2021-08-13,1491.2791748046875,1500.25023470125,1473.075933355373,1478.0404344197511,5612790,6441,62.340671320199085
2021-08-16,1484.485595703125,1498.0291547007535,1472.030646043933,1487.3597412491697,4564109,6003,72.51486019634962
2021-08-17,1516.92919921875,1523.2437495245933,1468.9386381583163,1484.0499890055655,9510390,6566,74.8886704353531
2021-08-18,1509.7872314453125,1528.9922175200145,1504.1695013711565,1505.9114463640587,6686090,4455,63.79814439284097
2021-08-20,1509.3516845703125,1519.8469452589354,1494.6758198585792,1494.6758198585792,6206972,10766,61.99033424118168
2021-08-23,1514.4036865234375,1526.945713875664,1508.5246211695724,1511.7907685883863,6189051,16279,55.06864996699781
2021-08-24,1498.8131103515625,1530.2987896960838,1491.7146627153454,1524.2019817690077,7602939,3543,61.912751644612804
2021-08-25,1511.616455078125,1521.5019722788666,1496.330844263311,1496.330844263311,6153253,17295,45.37651985602419
2021-08-26,1504.779296875,1520.718137753988,1498.072850479301,1510.2664667041324,5302248,4406,72.17149519489436
2021-08-27,1488.3177490234375,1504.7790430948553,1485.1821631813789,1502.4274600331892,6698514,7991,63.19792877653036
2021-08-30,1478.954833984375,1496.896845466197,1472.2918733754789,1483.3096963013163,6559667,8236,70.44758883814325
2021-08-31,1486.27099609375,1493.7178535768544,1468.3289836646177,1480.783933076624,12255438,15188,53.06536781914302
2021-09-01,1461.2740478515625,1488.927423514973,1457.267595791076,1488.927423514973,7801974,13050,70.38089464340456
2021-09-02,1471.15966796875,1475.688788882233,1448.1224872534362,1460.9257408190936,6830050,14067,45.9605952546683
2021-09-03,1481.2193603515625,1485.835450675509,1467.0660576377923,1477.2129082319484,5339139,16618,52.365605963405486
2021-09-06,1507.1307373046875,1508.5242719501346,1480.0870004095007,1485.1386831091097,4876026,6811,57.82130526710125
2021-09-07,1486.4453125,1511.0502868517522,1484.137213995946,1506.782500124992,3520341,7409,63.66765646323039
2021-09-08,1474.7742919921875,1481.3936622056285,1465.8032320672012,1481.3936622056285,4584896,6571,54.522498645049076
2021-09-09,1473.337158203125,1476.2114101731731,1465.1065100560027,1468.3726571492882,3331674,11496,53.726081577191316
2021-09-13,1473.598388671875,1481.9597033775865,1459.0530841826737,1465.8467121859994,4662374,6595,56.307914174749754
2021-09-14,1468.59033203125,1477.1257989130531,1462.0144469944478,1477.1257989130531,4945167,5269,63.030545461048064
2021-09-15,1490.6259765625,1493.8050477371864,1472.1178092741352,1474.7743181658348,4062344,14528,57.283956941586816
2021-09-16,1482.613037109375,1497.4195705979105,1473.2064909534074,1493.8920892094495,3246568,5709,64.90360131677201
2021-09-17,1473.0758056640625,1496.3307284738578,1467.1095590889208,1478.0403062981004,7454864,16251,70.2433366708154
2021-09-20,1470.071044921875,1487.359829336001,1461.4483951332998,1467.588794337864,5660743,5048,68.46132978710074
2021-09-21,1496.72265625,1503.9517705576725,1467.2838494209095,1480.6532560868934,4672222,7278,58.31013314921218
2021-09-22,1495.3729248046875,1514.5343226018194,1492.0197014541698,1495.4600008034217,4553892,4664,65.11115528094466
2021-09-23,1517.7132568359375,1519.8470970516926,1499.030831879671,1508.5244539217945,3826090,13666,68.09078249158749
2021-09-24,1536.264892578125,1557.2989006716446,1526.3357843635558,1531.1697244858785,8280446,3724,58.55778364178339
2021-09-27,1499.07421875,1540.7502282501684,1496.4177103112731,1540.5324851427279,5045337,10745,57.59964252210436
2021-09-28,1469.417724609375,1489.3630166815442,1458.878978328413,1489.3630166815442,6557197,17516,68.59434610894107
2021-09-29,1473.9033203125,1481.8727405310417,1441.4595923280765,1445.1612257222725,7792548,13756,45.23026110891578
2021-09-30,1459.0531005859375,1483.2661787983272,1454.6111620660795,1483.2661787983272,6914031,9617,77.93805451705907
2021-10-01,1450.2998046875,1462.3191607744086,1446.9029908490702,1450.2562135367987,5733906,3550,59.14568279314347
2021-10-04,1462.1451416015625,1470.2016375418839,1450.517679535455,1456.7015632635075,2947154,10932,63.763706400629204
2021-10-05,1474.38232421875,1483.2226102398492,1448.4273005977032,1455.3950807569224,4373310,8046,71.70631763016934
2021-10-06,1457.6160888671875,1488.492021865943,1454.524093924005,1482.4822902737767,4271698,7805,58.24856823515882
2021-10-07,1472.8145751953125,1484.3113702738483,1460.3161404249604,1469.330685011527,5476108,5982,63.64617608060273
2021-10-08,1501.426025390625,1508.0889867346034,1479.2598162798897,1485.2259570483295,4738376,6095,67.46146648297358
2021-10-11,1472.770751953125,1506.7822670405744,1449.0367538162143,1464.9755914232637,8840633,6402,56.82133474569463
2021-10-12,1467.719482421875,1471.072705631953,1447.556445684018,1460.621034543982,7439300,9087,74.54635712563098
2021-10-13,1488.6661376953125,1492.5420290685638,1463.277374662343,1477.1257522003684,7104171,12110,45.04367913112335
2021-10-14,1494.3712158203125,1553.4666845714335,1479.0856043938277,1527.6859172658185,19655776,13254,51.88651192067674
2021-10-18,1560.913330078125,1566.8794702210494,1515.4920945995696,1515.4920945995696,13438109,16234,69.0572822983824
2021-10-19,1587.042724609375,1597.7992148215726,1552.334488195164,1579.9442767437083,10324260,12744,71.95443821300395
2021-10-20,1569.797119140625,1609.5570313577834,1562.5681118501532,1593.3569656178327,5876115,3413,75.80195741264797
2021-10-21,1527.380859375,1579.9440255087377,1521.4582041825172,1579.9440255087377,8779629,16938,78.59197364347364
2021-10-22,1497.8985595703125,1535.6986813056806,1486.7500689564513,1524.11481075835,7369809,15042,58.52209004540748
2021-10-25,1487.2291259765625,1506.564672832556,1469.5047506520364,1499.8582271507623,5905209,3857,65.97948721825507
2021-10-26,1497.0264892578125,1517.1485436893581,1490.1727607226414,1502.6062654350915,5871709,11896,63.81236841178231
2021-10-27,1519.213623046875,1523.7828831952202,1494.78606375197,1501.7716182584402,5090259,17922,77.01651681017287
2021-10-28,1497.202392578125,1515.5230879740864,1486.789920282188,1510.7781326616437,5329972,11142,45.00390332102581
2021-10-29,1465.4373779296875,1504.8466602698863,1459.550189275771,1492.8964803492963,5875091,6590,67.48797544153247
